"bessie strawberries, 1891",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Pomological_Watercolor_POM00000059.jpg/726px-Pomological_Watercolor_POM00000059.jpg
"red transparent apples, painted by william henry prestele, 1888",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Pomological_Watercolor_POM00000060.jpg/1184px-Pomological_Watercolor_POM00000060.jpg
"siloam apples, painted by henry g. van deman, 1886",https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Pomological_Watercolor_POM00000061.jpg/1280px-Pomological_Watercolor_POM00000061.jpg
"may king strawberries, 1891",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Pomological_Watercolor_POM00000062.jpg/1020px-Pomological_Watercolor_POM00000062.jpg
"michel strawberries, 1891",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Pomological_Watercolor_POM00000063.jpg/864px-Pomological_Watercolor_POM00000063.jpg
"miller strawberries, 1891",https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pomological_Watercolor_POM00000064.jpg/1263px-Pomological_Watercolor_POM00000064.jpg
"nicanor strawberries, 1891",https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Pomological_Watercolor_POM00000065.jpg/1252px-Pomological_Watercolor_POM00000065.jpg
"parry strawberries, 1891",https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Pomological_Watercolor_POM00000066.jpg/1228px-Pomological_Watercolor_POM00000066.jpg
"warfield strawberries, 1891",https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Pomological_Watercolor_POM00000067.jpg/808px-Pomological_Watercolor_POM00000067.jpg
"westbrook strawberries, 1891",https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Pomological_Watercolor_POM00000068.jpg/906px-Pomological_Watercolor_POM00000068.jpg
"phillips no. 1 strawberries, 1891",https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Pomological_Watercolor_POM00000069.jpg/829px-Pomological_Watercolor_POM00000069.jpg
"pine apple strawberries, 1891",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Pomological_Watercolor_POM00000070.jpg/979px-Pomological_Watercolor_POM00000070.jpg
"salter strawberries, 1891",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Pomological_Watercolor_POM00000071.jpg/758px-Pomological_Watercolor_POM00000071.jpg
"sandoval strawberries, 1891",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Pomological_Watercolor_POM00000072.jpg/925px-Pomological_Watercolor_POM00000072.jpg
"stevens strawberries, 1891",https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Pomological_Watercolor_POM00000073.jpg/922px-Pomological_Watercolor_POM00000073.jpg
"strickland strawberries, 1891",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Pomological_Watercolor_POM00000074.jpg/882px-Pomological_Watercolor_POM00000074.jpg
"perfecto avocados, painted by royal charles steadman, 1918",https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Pomological_Watercolor_POM00000075.jpg/676px-Pomological_Watercolor_POM00000075.jpg
"bon chretien de vernois pears, painted by royal charles steadman, 1918",https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Pomological_Watercolor_POM00000076.jpg/743px-Pomological_Watercolor_POM00000076.jpg
"early elliot pears, painted by royal charles steadman, 1918",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Pomological_Watercolor_POM00000077.jpg/725px-Pomological_Watercolor_POM00000077.jpg
"vicar of winkfield pears, painted by royal charles steadman, 1918",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Pomological_Watercolor_POM00000078.jpg/680px-Pomological_Watercolor_POM00000078.jpg
"wilder early pears, painted by royal charles steadman, 1918",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Pomological_Watercolor_POM00000079.jpg/725px-Pomological_Watercolor_POM00000079.jpg
"pears, painted by royal charles steadman, 1918",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Pomological_Watercolor_POM00000080.jpg/678px-Pomological_Watercolor_POM00000080.jpg
grapefruits,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Pomological_Watercolor_POM00000081.jpg/1280px-Pomological_Watercolor_POM00000081.jpg
"champion quinces, painted by royal charles steadman, 1918",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Pomological_Watercolor_POM00000082.jpg/735px-Pomological_Watercolor_POM00000082.jpg
grapefruits,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Pomological_Watercolor_POM00000083.jpg/1277px-Pomological_Watercolor_POM00000083.jpg
king oranges,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Pomological_Watercolor_POM00000086.jpg/688px-Pomological_Watercolor_POM00000086.jpg
maltese blood oranges,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Pomological_Watercolor_POM00000087.jpg/1280px-Pomological_Watercolor_POM00000087.jpg
washington navel; maltese blood; paper rind st. michael oranges,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Pomological_Watercolor_POM00000088.jpg/976px-Pomological_Watercolor_POM00000088.jpg
"perrine lemons, painted by royal charles steadman, 1931",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Pomological_Watercolor_POM00000089.jpg/695px-Pomological_Watercolor_POM00000089.jpg
"pica lemons, painted by amanda almira newton, 1908",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Pomological_Watercolor_POM00000090.jpg/690px-Pomological_Watercolor_POM00000090.jpg
"naranja alotonilco oranges, painted by bertha heiges, 1904",https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Pomological_Watercolor_POM00000091.jpg/666px-Pomological_Watercolor_POM00000091.jpg
"winter paradise apples, painted by royal charles steadman, 1929",https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Pomological_Watercolor_POM00000092.jpg/683px-Pomological_Watercolor_POM00000092.jpg
"winter paradise apples, painted by ellen isham schutt, 1905",https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Pomological_Watercolor_POM00000093.jpg/699px-Pomological_Watercolor_POM00000093.jpg
"winter paradise apples, painted by deborah griscom passmore, 1910",https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Pomological_Watercolor_POM00000094.jpg/687px-Pomological_Watercolor_POM00000094.jpg
